generated_on,display_name,disch_port,route,sparta_route_code,vessel_type,load_month,load_window,load_date,sailing_speed,sailing_distance,load_days,canal,canal_days,voyage_days,arrival_date,blend_cost_month,blend_seasonality,ebob_structure,blend_cost_diff,blend_cost_diff_color,blend_cost_close,gas_nap,gas_nap_color,gas_nap_close,qty_restr_disch,qty_restr_disch_units,density,qty_restr,qty_restr_units,c_p,loaded_qty,loaded_qty_units,ta_arb_month,ta_arb,ta_arb_color,ta_arb_close,ta_arb_units,e_w_arb_month,e_w,e_w_color,e_w_close,e_w_units,freight,freight_units,incoterms,flat_rate,overage,lumpsum,rate,corr_inhibitor_chk,corr_inhibitor,antioxident_chk,antioxident,load_port_dem_chk,load_port_dem,load_vessel_insp_chk,load_vessel_insp,load_losses_chk,load_losses,working_capital_costs_chk,working_capital_costs,disch_vessel_insp_chk,disch_vessel_insp,vessel_losses_chk,vessel_losses,disch_losses_chk,disch_losses,blend_cost_month_date,arrival_month,ebob_spread,ebob_spread_value,price_vs_ebob,rbob_spread,rbob_spread_value,price_vs_rbob,sing92_spread,sing92_spread_value,price_vs_sing92,rbob,dlvd_price,dlvd_price_color,dlvd_price_close,dlvd_price_units,dlvd_price_decimals,pricing_month,quote_destination,sales_price_month,sale_price,gen_blender_margin,pseudo_fob_refinery,pseudo_cif_refinery,margin_units,cotd_gen_blender_margin,cotd_gen_blender_margin_color,cotd_gen_blender_margin_close,load_region
22.09.21 05:43,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.92715759,RED,0,5.53,GREEN,0,36000,mt,0.7145915,36000,mt,37000,36000,mt,Feb.22,17.68,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.21651166,FALSE,NULL,TRUE,0.562563574,TRUE,0.277777778,TRUE,0.325155,TRUE,0.445417808,TRUE,0.277777778,TRUE,0.1625775,TRUE,0.325155,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.4,-28.3483753,NULL,NULL,NULL,NULL,-28.35,GREEN,-29.59554951,cpg,-28.3483753,Apr,Apr RBOB Future,Mar,-26.75,1.598375297,4.598375297,6.598375297,cpg,-0.247174218,RED,1.845549514,ARA
22.09.21 05:58,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-19.03530058,RED,0,5.45,GREEN,0,36000,mt,0.7238381,36000,mt,37000,36000,mt,Feb.22,17.67,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.214472396,FALSE,NULL,TRUE,0.550645899,TRUE,0.277777778,TRUE,0.32528,TRUE,0.445589041,TRUE,0.277777778,TRUE,0.16264,TRUE,0.32528,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.41,-28.38528095,NULL,NULL,NULL,NULL,-28.4,GREEN,-29.59554951,cpg,-28.38528095,Apr,Apr RBOB Future,Mar,-26.75,1.635280946,4.635280946,6.635280946,cpg,-0.210268568,RED,1.845549514,ARA
22.09.21 06:13,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.81997145,RED,0,4.97,GREEN,0,36000,mt,0.723622,36000,mt,37000,36000,mt,Feb.22,17.64,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.214519461,FALSE,NULL,TRUE,0.550920948,TRUE,0.277777778,TRUE,0.32569,TRUE,0.446150685,TRUE,0.277777778,TRUE,0.162845,TRUE,0.32569,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.41,-28.29105481,NULL,NULL,NULL,NULL,-28.3,GREEN,-29.59554951,cpg,-28.29105481,Apr,Apr RBOB Future,Mar,-26.75,1.541054812,4.541054812,6.541054812,cpg,-0.304494702,RED,1.845549514,ARA
22.09.21 06:28,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.8906515,RED,0,5.03,GREEN,0,36000,mt,0.7232468,36000,mt,37000,36000,mt,Feb.22,17.65,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.214601242,FALSE,NULL,TRUE,0.551398888,TRUE,0.277777778,TRUE,0.325605,TRUE,0.446034247,TRUE,0.277777778,TRUE,0.1628025,TRUE,0.325605,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.4,-28.30072136,NULL,NULL,NULL,NULL,-28.3,GREEN,-29.59554951,cpg,-28.30072136,Apr,Apr RBOB Future,Mar,-26.75,1.550721359,4.550721359,6.550721359,cpg,-0.294828156,RED,1.845549514,ARA
22.09.21 06:43,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.91987584,RED,0,4.87,GREEN,0,36000,mt,0.7144526,36000,mt,37000,36000,mt,Feb.22,17.66,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.216542695,FALSE,NULL,TRUE,0.56274495,TRUE,0.277777778,TRUE,0.32583,TRUE,0.446342466,TRUE,0.277777778,TRUE,0.162915,TRUE,0.32583,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.41,-28.33548777,NULL,NULL,NULL,NULL,-28.35,GREEN,-29.59554951,cpg,-28.33548777,Apr,Apr RBOB Future,Mar,-26.75,1.585487775,4.585487775,6.585487775,cpg,-0.260061739,RED,1.845549514,ARA
22.09.21 06:58,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.911085,RED,0,4.94,GREEN,0,36000,mt,0.7149223,36000,mt,37000,36000,mt,Feb.22,17.86,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.216437794,FALSE,NULL,TRUE,0.562131898,TRUE,0.277777778,TRUE,0.32543,TRUE,0.445794521,TRUE,0.277777778,TRUE,0.162715,TRUE,0.32543,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.43,-28.55362351,NULL,NULL,NULL,NULL,-28.55,GREEN,-29.59554951,cpg,-28.55362351,Apr,Apr RBOB Future,Mar,-26.75,1.803623508,4.803623508,6.803623508,cpg,-0.041926006,RED,1.845549514,ARA
22.09.21 07:13,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.65097846,RED,0,4.59,GREEN,0,36000,mt,0.7237065,36000,mt,37000,36000,mt,Feb.22,17.83,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.214501054,FALSE,NULL,TRUE,0.550813378,TRUE,0.277777778,TRUE,0.325315,TRUE,0.445636986,TRUE,0.277777778,TRUE,0.1626575,TRUE,0.325315,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.39,-28.40322172,NULL,NULL,NULL,NULL,-28.4,GREEN,-29.59554951,cpg,-28.40322172,Apr,Apr RBOB Future,Mar,-26.75,1.653221723,4.653221723,6.653221723,cpg,-0.192327791,RED,1.845549514,ARA
22.09.21 07:28,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-17.90898547,RED,0,2.88,GREEN,0,36000,mt,0.7235215,36000,mt,37000,36000,mt,Feb.22,18.08,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214541358,FALSE,NULL,TRUE,0.551048919,TRUE,0.277777778,TRUE,0.32407,TRUE,0.443931507,TRUE,0.277777778,TRUE,0.162035,TRUE,0.32407,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.41,-28.47474402,NULL,NULL,NULL,NULL,-28.45,GREEN,-29.59554951,cpg,-28.47474402,Apr,Apr RBOB Future,Mar,-26.75,1.724744016,4.724744016,6.724744016,cpg,-0.120805498,RED,1.845549514,ARA
22.09.21 07:43,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-17.85427343,RED,0,2.67,GREEN,0,36000,mt,0.7232854,36000,mt,37000,36000,mt,Feb.22,17.97,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214592825,FALSE,NULL,TRUE,0.551349696,TRUE,0.277777778,TRUE,0.32393,TRUE,0.443739726,TRUE,0.277777778,TRUE,0.161965,TRUE,0.32393,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.43,-28.36916616,NULL,NULL,NULL,NULL,-28.35,GREEN,-29.59554951,cpg,-28.36916616,Apr,Apr RBOB Future,Mar,-26.75,1.619166158,4.619166158,6.619166158,cpg,-0.226383356,RED,1.845549514,ARA
22.09.21 07:58,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.05038227,RED,0,3.55,GREEN,0,36000,mt,0.7232268,36000,mt,37000,36000,mt,Feb.22,17.95,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214605604,FALSE,NULL,TRUE,0.551424379,TRUE,0.277777778,TRUE,0.323255,TRUE,0.442815068,TRUE,0.277777778,TRUE,0.1616275,TRUE,0.323255,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.38,-28.3559186,NULL,NULL,NULL,NULL,-28.35,GREEN,-29.59554951,cpg,-28.3559186,Apr,Apr RBOB Future,Mar,-26.75,1.605918597,4.605918597,6.605918597,cpg,-0.239630917,RED,1.845549514,ARA
22.09.21 08:13,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.17849874,RED,0,3.85,GREEN,0,36000,mt,0.7153414,36000,mt,37000,36000,mt,Feb.22,17.94,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.216344311,FALSE,NULL,TRUE,0.561585569,TRUE,0.277777778,TRUE,0.323885,TRUE,0.443678082,TRUE,0.277777778,TRUE,0.1619425,TRUE,0.323885,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.43,-28.43276986,NULL,NULL,NULL,NULL,-28.45,GREEN,-29.59554951,cpg,-28.43276986,Apr,Apr RBOB Future,Mar,-26.75,1.682769861,4.682769861,6.682769861,cpg,-0.162779653,RED,1.845549514,ARA
22.09.21 08:28,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.40030039,RED,0,3.95,GREEN,0,36000,mt,0.7238381,36000,mt,37000,36000,mt,Feb.22,17.74,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.216344311,FALSE,NULL,TRUE,0.561585569,TRUE,0.277777778,TRUE,0.32504,TRUE,0.445260274,TRUE,0.277777778,TRUE,0.16252,TRUE,0.32504,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.41,-28.23215527,NULL,NULL,NULL,NULL,-28.25,GREEN,-29.59554951,cpg,-28.23215527,Apr,Apr RBOB Future,Mar,-26.75,1.482155269,4.482155269,6.482155269,cpg,-0.363394245,RED,1.845549514,ARA
22.09.21 08:43,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.5688091,RED,0,4.02,GREEN,0,36000,mt,0.7232407,36000,mt,37000,36000,mt,Feb.22,17.88,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214602573,FALSE,NULL,TRUE,0.551406663,TRUE,0.277777778,TRUE,0.32568,TRUE,0.446136986,TRUE,0.277777778,TRUE,0.16284,TRUE,0.32568,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.43,-28.48237181,NULL,NULL,NULL,NULL,-28.5,GREEN,-29.59554951,cpg,-28.48237181,Apr,Apr RBOB Future,Mar,-26.75,1.732371809,4.732371809,6.732371809,cpg,-0.113177705,RED,1.845549514,ARA
22.09.21 08:58,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-19.23974716,RED,0,6.42,GREEN,0,36000,mt,0.7156325,36000,mt,37000,36000,mt,Feb.22,17.82,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.216279443,FALSE,NULL,TRUE,0.561206475,TRUE,0.277777778,TRUE,0.32557,TRUE,0.445986301,TRUE,0.277777778,TRUE,0.162785,TRUE,0.32557,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.41,-28.60817513,NULL,NULL,NULL,NULL,-28.6,GREEN,-29.59554951,cpg,-28.60817513,Apr,Apr RBOB Future,Mar,-26.75,1.858175128,4.858175128,6.858175128,cpg,0.012625614,GREEN,1.845549514,ARA
22.09.21 09:13,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.60876571,RED,0,4.68,GREEN,0,36000,mt,0.7229674,36000,mt,37000,36000,mt,Feb.22,17.81,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214662198,FALSE,NULL,TRUE,0.551755118,TRUE,0.277777778,TRUE,0.32499,TRUE,0.445191781,TRUE,0.277777778,TRUE,0.162495,TRUE,0.32499,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.41,-28.41939156,NULL,NULL,NULL,NULL,-28.4,GREEN,-29.59554951,cpg,-28.41939156,Apr,Apr RBOB Future,Mar,-26.75,1.669391556,4.669391556,6.669391556,cpg,-0.176157958,RED,1.845549514,ARA
22.09.21 09:28,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.68850857,RED,0,4.66,GREEN,0,36000,mt,0.7232654,36000,mt,37000,36000,mt,Feb.22,17.94,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214597186,FALSE,NULL,TRUE,0.551375183,TRUE,0.277777778,TRUE,0.32455,TRUE,0.444589041,TRUE,0.277777778,TRUE,0.162275,TRUE,0.32455,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.4,-28.54682501,NULL,NULL,NULL,NULL,-28.55,GREEN,-29.59554951,cpg,-28.54682501,Apr,Apr RBOB Future,Mar,-26.75,1.796825008,4.796825008,6.796825008,cpg,-0.048724506,RED,1.845549514,ARA
22.09.21 09:43,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.56187923,RED,0,4.34,GREEN,0,36000,mt,0.7151534,36000,mt,37000,36000,mt,Feb.22,17.95,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.216386232,FALSE,NULL,TRUE,0.561830563,TRUE,0.277777778,TRUE,0.32454,TRUE,0.444575342,TRUE,0.277777778,TRUE,0.16227,TRUE,0.32454,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.4,-28.51715785,NULL,NULL,NULL,NULL,-28.5,GREEN,-29.59554951,cpg,-28.51715785,Apr,Apr RBOB Future,Mar,-26.75,1.767157846,4.767157846,6.767157846,cpg,-0.078391668,RED,1.845549514,ARA
22.09.21 09:58,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.48464758,RED,0,4.15,GREEN,0,36000,mt,0.7232035,36000,mt,37000,36000,mt,Feb.22,18,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214610686,FALSE,NULL,TRUE,0.551454077,TRUE,0.277777778,TRUE,0.32419,TRUE,0.44409589,TRUE,0.277777778,TRUE,0.162095,TRUE,0.32419,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.45,-28.59895066,NULL,NULL,NULL,NULL,-28.6,GREEN,-29.59554951,cpg,-28.59895066,Apr,Apr RBOB Future,Mar,-26.75,1.848950657,4.848950657,6.848950657,cpg,0.003401142,GREEN,1.845549514,ARA
22.09.21 10:13,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.77385158,RED,0,4.39,GREEN,0,36000,mt,0.7152595,36000,mt,37000,36000,mt,Feb.22,17.89,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214610686,FALSE,NULL,TRUE,0.551454077,TRUE,0.277777778,TRUE,0.3247,TRUE,0.444794521,TRUE,0.277777778,TRUE,0.16235,TRUE,0.3247,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.4,-28.47538569,NULL,NULL,NULL,NULL,-28.5,GREEN,-29.59554951,cpg,-28.47538569,Apr,Apr RBOB Future,Mar,-26.75,1.725385693,4.725385693,6.725385693,cpg,-0.120163821,RED,1.845549514,ARA
22.09.21 10:28,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.92745023,RED,0,5.04,GREEN,0,36000,mt,0.723837,36000,mt,37000,36000,mt,Feb.22,17.9,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214472636,FALSE,NULL,TRUE,0.550647299,TRUE,0.277777778,TRUE,0.32526,TRUE,0.445561644,TRUE,0.277777778,TRUE,0.16263,TRUE,0.32526,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.41,-28.58455258,NULL,NULL,NULL,NULL,-28.6,GREEN,-29.59554951,cpg,-28.58455258,Apr,Apr RBOB Future,Mar,-26.75,1.834552579,4.834552579,6.834552579,cpg,-0.010996935,RED,1.845549514,ARA
22.09.21 10:43,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.89166233,RED,0,4.97,GREEN,0,36000,mt,0.7238381,36000,mt,37000,36000,mt,Feb.22,17.97,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214472396,FALSE,NULL,TRUE,0.550645899,TRUE,0.277777778,TRUE,0.32505,TRUE,0.445273973,TRUE,0.277777778,TRUE,0.162525,TRUE,0.32505,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.4,-28.63456012,NULL,NULL,NULL,NULL,-28.65,GREEN,-29.59554951,cpg,-28.63456012,Apr,Apr RBOB Future,Mar,-26.75,1.884560123,4.884560123,6.884560123,cpg,0.039010608,GREEN,1.845549514,ARA
22.09.21 10:58,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.68525758,RED,0,4.96,GREEN,0,36000,mt,0.7152911,36000,mt,37000,36000,mt,Feb.22,17.97,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.216355525,FALSE,NULL,TRUE,0.561651105,TRUE,0.277777778,TRUE,0.324685,TRUE,0.444773973,TRUE,0.277777778,TRUE,0.1623425,TRUE,0.324685,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.42,-28.61035124,NULL,NULL,NULL,NULL,-28.6,GREEN,-29.59554951,cpg,-28.61035124,Apr,Apr RBOB Future,Mar,-26.75,1.860351241,4.860351241,6.860351241,cpg,0.014801727,GREEN,1.845549514,ARA
22.09.21 11:13,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.77409234,RED,0,4.74,GREEN,0,36000,mt,0.7238381,36000,mt,37000,36000,mt,Feb.22,17.98,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214472396,FALSE,NULL,TRUE,0.550645899,TRUE,0.277777778,TRUE,0.32472,TRUE,0.444821918,TRUE,0.277777778,TRUE,0.16236,TRUE,0.32472,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.42,-28.63133357,NULL,NULL,NULL,NULL,-28.65,GREEN,-29.59554951,cpg,-28.63133357,Apr,Apr RBOB Future,Mar,-26.75,1.881333572,4.881333572,6.881333572,cpg,0.035784058,GREEN,1.845549514,ARA
22.09.21 11:28,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.82604522,RED,0,5.12,GREEN,0,36000,mt,0.7238781,36000,mt,37000,36000,mt,Feb.22,18.03,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214463688,FALSE,NULL,TRUE,0.550595006,TRUE,0.277777778,TRUE,0.324755,TRUE,0.444869863,TRUE,0.277777778,TRUE,0.1623775,TRUE,0.324755,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.43,-28.70615558,NULL,NULL,NULL,NULL,-28.7,GREEN,-29.59554951,cpg,-28.70615558,Apr,Apr RBOB Future,Mar,-26.75,1.956155581,4.956155581,6.956155581,cpg,0.110606067,GREEN,1.845549514,ARA
22.09.21 11:43,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.82842252,RED,0,4.79,GREEN,0,36000,mt,0.7226852,36000,mt,37000,36000,mt,Feb.22,18.07,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214723812,FALSE,NULL,TRUE,0.552115197,TRUE,0.277777778,TRUE,0.32491,TRUE,0.445082192,TRUE,0.277777778,TRUE,0.162455,TRUE,0.32491,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.45,-28.76615477,NULL,NULL,NULL,NULL,-28.75,GREEN,-29.59554951,cpg,-28.76615477,Apr,Apr RBOB Future,Mar,-26.75,2.01615477,5.01615477,7.01615477,cpg,0.170605256,GREEN,1.845549514,ARA
22.09.21 11:58,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.20508988,RED,0,3.82,GREEN,0,36000,mt,0.7235462,36000,mt,37000,36000,mt,Feb.22,18.18,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214535976,FALSE,NULL,TRUE,0.551017465,TRUE,0.277777778,TRUE,0.32486,TRUE,0.445013699,TRUE,0.277777778,TRUE,0.16243,TRUE,0.32486,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.43,-28.6926933,NULL,NULL,NULL,NULL,-28.7,GREEN,-29.59554951,cpg,-28.6926933,Apr,Apr RBOB Future,Mar,-26.75,1.942693296,4.942693296,6.942693296,cpg,0.097143782,GREEN,1.845549514,ARA
22.09.21 12:13,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.18803123,RED,0,4.27,GREEN,0,36000,mt,0.714326,36000,mt,37000,36000,mt,Feb.22,18.17,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.216570993,FALSE,NULL,TRUE,0.562910326,TRUE,0.277777778,TRUE,0.32364,TRUE,0.443342466,TRUE,0.277777778,TRUE,0.16182,TRUE,0.32364,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.41,-28.64097795,NULL,NULL,NULL,NULL,-28.65,GREEN,-29.59554951,cpg,-28.64097795,Apr,Apr RBOB Future,Mar,-26.75,1.890977946,4.890977946,6.890977946,cpg,0.045428432,GREEN,1.845549514,ARA
22.09.21 12:28,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.62386875,RED,0,4.77,GREEN,0,36000,mt,0.7234942,36000,mt,37000,36000,mt,Feb.22,17.79,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214547308,FALSE,NULL,TRUE,0.551083688,TRUE,0.277777778,TRUE,0.324125,TRUE,0.444006849,TRUE,0.277777778,TRUE,0.1620625,TRUE,0.324125,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.4,-28.37892394,NULL,NULL,NULL,NULL,-28.4,GREEN,-29.59554951,cpg,-28.37892394,Apr,Apr RBOB Future,Mar,-26.75,1.628923937,4.628923937,6.628923937,cpg,-0.216625577,RED,1.845549514,ARA
22.09.21 12:43,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-19.05952435,RED,0,5.29,GREEN,0,36000,mt,0.7232221,36000,mt,37000,36000,mt,Feb.22,17.62,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.0666125,WS,DES,13.31,0.5,679936.6466,18.88712907,TRUE,0.214606629,FALSE,NULL,TRUE,0.551430369,TRUE,0.277777778,TRUE,0.324965,TRUE,0.445157534,TRUE,0.277777778,TRUE,0.1624825,TRUE,0.324965,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.41,-28.31697826,NULL,NULL,NULL,NULL,-28.3,GREEN,-29.59554951,cpg,-28.31697826,Apr,Apr RBOB Future,Mar,-26.75,1.566978259,4.566978259,6.566978259,cpg,-0.278571255,RED,1.845549514,ARA
